Date,Month,Year,Channel,Campaign_Name,Ad_Spend,Operational_Cost,Impressions,Clicks,Leads_Generated,Customers_Acquired,Total_Cost,Revenue_Generated,AOV,Conversion_Rate,Cost_Per_Acquisition,Month Name
10/20/2023,10,2023,Referral,Summer Promo,1188.17,416.51,111776,18101,4694,242,1604.68,13482.37,55.71,0.0516,6.63,October
9/27/2023,9,2023,Google Search,Reactivation Campaign,1676.18,343.08,102444,10787,1400,203,2019.26,14121.26,69.56,0.145,9.95,September
5/14/2021,5,2021,Instagram,Lead Gen Burst,4255.41,415.69,369444,18257,3693,31,4671.1,5971.39,192.63,0.0084,150.68,May
8/7/2024,8,2024,Facebook Ads,Summer Promo,3671.42,210.56,114793,5197,604,289,3881.98,9513.36,32.92,0.4785,13.43,August
5/25/2021,5,2021,Instagram,Brand Awareness,567.46,95.03,379422,17790,518,462,662.49,19133.67,41.41,0.8919,1.43,May
9/12/2023,9,2023,Instagram,Lead Gen Burst,2200.64,374.22,211809,19506,1071,80,2574.86,15380.76,192.26,0.0747,32.19,September
8/4/2020,8,2020,TikTok,Lead Gen Burst,242.93,193.03,172616,19693,2891,11,435.96,19397.23,1763.38,0.0038,39.63,August
8/17/2023,8,2023,Referral,Summer Promo,2456.36,342.21,366391,6249,2658,417,2798.57,14975.84,35.91,0.1569,6.71,August
3/1/2023,3,2023,Facebook Ads,Brand Awareness,3345.93,149.91,243262,596,4910,254,3495.84,3676.88,14.48,0.0517,13.76,March
12/29/2022,12,2022,Instagram,Holiday Sales,680.66,58.99,9997,5281,1093,384,739.65,1477.81,3.85,0.3513,1.93,December
6/29/2023,6,2023,Facebook Ads,Brand Awareness,1515.54,496.44,107102,8015,4390,391,2011.98,11637.7,29.76,0.0891,5.15,June
12/9/2023,12,2023,Google Search,Black Friday Push,2049.4,94.98,348855,18517,4869,384,2144.38,7284.7,18.97,0.0789,5.58,December
12/15/2024,12,2024,TikTok,Reactivation Campaign,4605.7,494.44,379189,2090,2519,287,5100.14,5654.07,19.7,0.1139,17.77,December
3/20/2021,3,2021,Google Search,Discount Week,4966.95,489.09,41860,1802,3974,176,5456.04,16182.78,91.95,0.0443,31,March
5/25/2022,5,2022,Facebook Ads,Holiday Sales,320.07,401.03,266369,1899,3289,126,721.1,7466.47,59.26,0.0383,5.72,May
4/20/2023,4,2023,LinkedIn Ads,Lead Gen Burst,3828.94,336.52,111114,2692,4571,494,4165.46,6476.62,13.11,0.1081,8.43,April
6/15/2020,6,2020,Facebook Ads,Holiday Sales,1921.45,297.35,453686,1650,2201,47,2218.8,17029.75,362.34,0.0214,47.21,June
3/31/2020,3,2020,Referral,Reactivation Campaign,2023.05,435.73,114218,14001,4188,206,2458.78,16956.49,82.31,0.0492,11.94,March
12/14/2021,12,2021,Instagram,Lead Gen Burst,3795.9,158.93,363908,11847,794,476,3954.83,7256.06,15.24,0.5995,8.31,December
4/3/2024,4,2024,Instagram,Reactivation Campaign,4600.29,244.49,108041,17052,3480,437,4844.78,16683.47,38.18,0.1256,11.09,April
2/8/2020,2,2020,Google Search,Lead Gen Burst,4759.55,317.31,375368,1182,3158,107,5076.86,17045.41,159.3,0.0339,47.45,February
2/23/2023,2,2023,TikTok,Holiday Sales,2927.9,217.37,326800,5541,1669,464,3145.27,8593.82,18.52,0.278,6.78,February
1/14/2024,1,2024,LinkedIn Ads,Lead Gen Burst,1849.89,225.19,446096,5845,1314,275,2075.08,1516.17,5.51,0.2093,7.55,January
6/21/2020,6,2020,Email,Lead Gen Burst,3958.99,178.54,193150,10581,869,337,4137.53,231.38,0.69,0.3878,12.28,June
10/14/2021,10,2021,Instagram,Black Friday Push,1329.91,290.83,482862,10981,3868,123,1620.74,10561.19,85.86,0.0318,13.18,October
1/23/2022,1,2022,Referral,Brand Awareness,2863.96,428.28,77290,7683,3368,474,3292.24,7012.69,14.79,0.1407,6.95,January
5/28/2023,5,2023,Google Search,Brand Awareness,1857.03,116.73,57633,17921,3529,134,1973.76,19943.21,148.83,0.038,14.73,May
7/19/2024,7,2024,Google Search,Discount Week,3317.49,468.53,289799,5059,3791,107,3786.02,15493.74,144.8,0.0282,35.38,July
12/17/2022,12,2022,Email,Discount Week,1277.95,350.76,122118,2163,28,305,1628.71,15273.25,50.08,10.8929,5.34,December
8/10/2024,8,2024,Referral,Black Friday Push,1038.81,415.17,175673,1094,3008,329,1453.98,19113.81,58.1,0.1094,4.42,August
4/20/2021,4,2021,TikTok,Discount Week,4599.37,286.97,4114,13973,315,50,4886.34,17776.94,355.54,0.1587,97.73,April
3/31/2021,3,2021,Referral,Reactivation Campaign,598.84,394.17,289646,2481,1236,337,993.01,6500.11,19.29,0.2727,2.95,March
4/8/2022,4,2022,TikTok,Holiday Sales,2579.19,27.78,50768,13976,3793,95,2606.97,3486.55,36.7,0.025,27.44,April
6/13/2022,6,2022,Referral,Summer Promo,1182.18,412.82,311272,1632,2716,268,1595,14968.67,55.85,0.0987,5.95,June
10/16/2023,10,2023,Referral,Reactivation Campaign,290.76,39.27,414244,14424,4806,23,330.03,7689.82,334.34,0.0048,14.35,October
10/21/2022,10,2022,Facebook Ads,Summer Promo,276.49,447.16,449781,1358,426,54,723.65,9568.82,177.2,0.1268,13.4,October
1/21/2021,1,2021,Google Search,Summer Promo,958.59,496.14,84123,8843,1778,374,1454.73,12681.88,33.91,0.2103,3.89,January
12/13/2020,12,2020,Referral,Black Friday Push,4347.17,161.15,109255,1670,3573,254,4508.32,18175.88,71.56,0.0711,17.75,December
7/8/2020,7,2020,Email,Reactivation Campaign,1484.15,120.95,167405,4816,951,453,1605.1,8497.94,18.76,0.4763,3.54,July
5/19/2021,5,2021,Referral,Black Friday Push,4757.25,387.37,4174,5242,1191,235,5144.62,15709.67,66.85,0.1973,21.89,May
4/29/2023,4,2023,Instagram,Lead Gen Burst,2949.95,141.45,118769,6672,1839,484,3091.4,5513.13,11.39,0.2632,6.39,April
3/11/2024,3,2024,Google Search,Summer Promo,2239.41,435.47,298542,6143,1569,59,2674.88,14019.84,237.62,0.0376,45.34,March
10/24/2023,10,2023,Instagram,Holiday Sales,2942.44,69.36,430145,16534,4949,164,3011.8,231.27,1.41,0.0331,18.36,October
12/3/2023,12,2023,Google Search,Discount Week,2631.82,80.46,136393,287,1952,259,2712.28,17455.84,67.4,0.1327,10.47,December
4/3/2022,4,2022,Instagram,Holiday Sales,3818,489.99,386693,11160,1313,314,4307.99,801.52,2.55,0.2391,13.72,April
7/17/2022,7,2022,Referral,Discount Week,1484.23,343.44,228043,6123,2991,216,1827.67,14312.52,66.26,0.0722,8.46,July
7/22/2022,7,2022,Referral,Summer Promo,1829.95,426.51,243580,2592,391,183,2256.46,1115.91,6.1,0.468,12.33,July
2/14/2023,2,2023,Facebook Ads,Summer Promo,4481.06,175.68,187493,15332,1166,57,4656.74,5471.66,95.99,0.0489,81.7,February
5/13/2020,5,2020,Email,Summer Promo,4737.64,344.71,73635,10245,3263,145,5082.35,10044.61,69.27,0.0444,35.05,May
2/27/2020,2,2020,Instagram,Black Friday Push,4473.54,305.24,286904,1587,4816,423,4778.78,8514.79,20.13,0.0878,11.3,February
4/28/2024,4,2024,TikTok,Reactivation Campaign,2155.3,309.51,405576,17188,3938,90,2464.81,3998.36,44.43,0.0229,27.39,April
11/15/2021,11,2021,Facebook Ads,Discount Week,3923.79,347.62,142385,11610,2852,452,4271.41,6809.54,15.07,0.1585,9.45,November
11/2/2021,11,2021,Instagram,Reactivation Campaign,2434.05,296.17,393818,13484,4526,311,2730.22,14608.59,46.97,0.0687,8.78,November
6/21/2020,6,2020,Instagram,Black Friday Push,2537.95,225.95,243878,7446,1444,45,2763.9,13451.29,298.92,0.0312,61.42,June
3/25/2022,3,2022,Facebook Ads,Black Friday Push,1102.93,152.44,218070,16974,3447,460,1255.37,1621.93,3.53,0.1334,2.73,March
3/18/2023,3,2023,Referral,Brand Awareness,2996.54,388.92,400017,5181,4485,257,3385.46,14996.85,58.35,0.0573,13.17,March
3/20/2020,3,2020,Instagram,Holiday Sales,1012.07,128.61,277274,8747,60,21,1140.68,1250.31,59.54,0.35,54.32,March
6/4/2022,6,2022,Referral,Holiday Sales,1724.67,352.33,408487,17563,3329,467,2077,10949.94,23.45,0.1403,4.45,June
5/21/2023,5,2023,Facebook Ads,Lead Gen Burst,4289.65,132,410291,10321,110,21,4421.65,5349.24,254.73,0.1909,210.55,May
7/21/2020,7,2020,Referral,Black Friday Push,1114.67,320.16,496671,3195,3206,52,1434.83,11836.26,227.62,0.0162,27.59,July
2/2/2022,2,2022,Google Search,Discount Week,448.68,378.6,370359,13150,674,338,827.28,5374.3,15.9,0.5015,2.45,February
6/6/2023,6,2023,TikTok,Brand Awareness,438.14,124.98,151056,4117,4476,171,563.12,19702.17,115.22,0.0382,3.29,June
8/26/2024,8,2024,LinkedIn Ads,Brand Awareness,4709.84,48.77,351239,4245,747,436,4758.61,6332.62,14.52,0.5837,10.91,August
6/4/2023,6,2023,Instagram,Reactivation Campaign,2583.91,82.87,324086,9294,971,67,2666.78,4990.82,74.49,0.069,39.8,June
8/9/2024,8,2024,Email,Holiday Sales,2106.12,310.88,144933,7331,312,113,2417,5713.61,50.56,0.3622,21.39,August
4/4/2024,4,2024,TikTok,Black Friday Push,4073.31,427.73,99970,2559,2143,300,4501.04,17950.16,59.83,0.14,15,April
1/4/2024,1,2024,LinkedIn Ads,Lead Gen Burst,4195.55,41.6,83203,15552,3469,160,4237.15,12797.13,79.98,0.0461,26.48,January
11/26/2023,11,2023,Referral,Black Friday Push,1727.74,372.39,465592,6583,4902,266,2100.13,14667.55,55.14,0.0543,7.9,November
2/16/2020,2,2020,Instagram,Reactivation Campaign,3498.73,183.83,193319,17115,114,320,3682.56,18376.61,57.43,2.807,11.51,February
6/10/2023,6,2023,Referral,Summer Promo,3878.5,249.69,201173,14720,3637,232,4128.19,18255.08,78.69,0.0638,17.79,June
8/21/2023,8,2023,Google Search,Black Friday Push,3307.79,465.85,153049,3982,4440,463,3773.64,14831.13,32.03,0.1043,8.15,August
3/29/2024,3,2024,Facebook Ads,Reactivation Campaign,842.82,179.35,444833,14645,1920,325,1022.17,4116.92,12.67,0.1693,3.15,March
3/12/2023,3,2023,Instagram,Summer Promo,4391.83,243.36,451689,13091,4268,68,4635.19,16898.79,248.51,0.0159,68.16,March
12/9/2023,12,2023,LinkedIn Ads,Summer Promo,2741.56,26.57,218726,5610,561,28,2768.13,4234.77,151.24,0.0499,98.86,December
3/16/2024,3,2024,LinkedIn Ads,Lead Gen Burst,1484.11,59.17,351321,4066,109,437,1543.28,14909.4,34.12,4.0092,3.53,March
10/28/2023,10,2023,Google Search,Discount Week,2183.62,144.12,73902,769,2052,116,2327.74,13774.94,118.75,0.0565,20.07,October
5/8/2024,5,2024,Google Search,Holiday Sales,284.1,33.37,93172,124,150,51,317.47,15226,298.55,0.34,6.22,May
7/6/2023,7,2023,Instagram,Black Friday Push,726.55,323.06,147702,13211,2768,181,1049.61,10747.18,59.38,0.0654,5.8,July
10/17/2021,10,2021,Referral,Summer Promo,3851.18,224.67,21056,2199,878,260,4075.85,12846.78,49.41,0.2961,15.68,October
4/15/2021,4,2021,Email,Black Friday Push,100.06,283.11,139454,14083,303,79,383.17,19075.74,241.47,0.2607,4.85,April
8/28/2022,8,2022,LinkedIn Ads,Discount Week,2141.17,103.83,56739,4257,3243,273,2245,2201.55,8.06,0.0842,8.22,August
11/1/2022,11,2022,LinkedIn Ads,Holiday Sales,2660.3,162.05,344829,15093,650,108,2822.35,6315.18,58.47,0.1662,26.13,November
9/15/2023,9,2023,Google Search,Discount Week,367.71,338.64,49639,9128,4738,451,706.35,12304.87,27.28,0.0952,1.57,September
1/5/2022,1,2022,TikTok,Holiday Sales,4868.08,483.35,454054,11775,3083,74,5351.43,19288.27,260.65,0.024,72.32,January
2/22/2022,2,2022,Google Search,Brand Awareness,1208.01,44.2,440257,3986,2516,175,1252.21,2092.37,11.96,0.0696,7.16,February
8/25/2022,8,2022,Email,Holiday Sales,1590.57,447.38,264136,9357,788,490,2037.95,646.47,1.32,0.6218,4.16,August
12/23/2020,12,2020,Referral,Lead Gen Burst,1589.32,296.9,73394,17509,4997,184,1886.22,1303.84,7.09,0.0368,10.25,December
8/29/2022,8,2022,Referral,Discount Week,1229.04,290.68,330801,4665,375,23,1519.72,1237.63,53.81,0.0613,66.07,August
12/2/2023,12,2023,TikTok,Summer Promo,107.22,260.13,290304,7315,491,274,367.35,18174.75,66.33,0.558,1.34,December
10/29/2021,10,2021,LinkedIn Ads,Brand Awareness,3673.79,53.31,308300,10166,2042,129,3727.1,14480.91,112.26,0.0632,28.89,October
1/7/2021,1,2021,Google Search,Lead Gen Burst,4837.54,63.14,183447,15783,3201,291,4900.68,13606.71,46.76,0.0909,16.84,January
10/28/2022,10,2022,Referral,Black Friday Push,1199.04,308.44,349586,13942,1365,320,1507.48,10546.94,32.96,0.2344,4.71,October
2/19/2023,2,2023,Email,Discount Week,3348.93,183.66,151644,4702,4292,186,3532.59,15682.66,84.32,0.0433,18.99,February
10/3/2023,10,2023,Instagram,Reactivation Campaign,3735.29,460.29,381069,10523,4830,479,4195.58,3281.83,6.85,0.0992,8.76,October
11/6/2021,11,2021,Facebook Ads,Reactivation Campaign,4257.28,215.16,5136,9297,2266,59,4472.44,7960.44,134.92,0.026,75.8,November
3/30/2020,3,2020,Facebook Ads,Summer Promo,2170.88,88.78,62868,16975,2626,492,2259.66,9902.08,20.13,0.1874,4.59,March
7/29/2024,7,2024,Facebook Ads,Holiday Sales,1584.36,363.07,345407,2211,961,1,1947.43,2386.11,2386.11,0.001,1947.43,July
11/28/2021,11,2021,LinkedIn Ads,Summer Promo,1693.95,160.81,295311,18685,385,131,1854.76,8506.37,64.93,0.3403,14.16,November
9/1/2023,9,2023,Google Search,Reactivation Campaign,3591.84,272.23,111957,19178,3654,67,3864.07,6466.74,96.52,0.0183,57.67,September
4/16/2023,4,2023,TikTok,Black Friday Push,4102.22,354.96,16479,14638,4898,293,4457.18,904.53,3.09,0.0598,15.21,April
6/23/2021,6,2021,Referral,Brand Awareness,989.91,452.13,120392,12111,243,467,1442.04,2907.36,6.23,1.9218,3.09,June
1/1/2022,1,2022,Instagram,Brand Awareness,1917.61,400.25,163448,6091,1110,285,2317.86,15327.93,53.78,0.2568,8.13,January
5/18/2022,5,2022,Email,Discount Week,4519.51,344.65,136895,12723,1391,89,4864.16,557.15,6.26,0.064,54.65,May
2/10/2020,2,2020,Instagram,Brand Awareness,4052.8,346.22,257228,1610,2557,417,4399.02,18698.22,44.84,0.1631,10.55,February
1/9/2022,1,2022,Email,Discount Week,4925.81,474.04,202528,12004,2254,100,5399.85,1911.21,19.11,0.0444,54,January
9/23/2024,9,2024,LinkedIn Ads,Discount Week,3795.82,162,282729,17598,1532,189,3957.82,16024.91,84.79,0.1234,20.94,September
5/16/2021,5,2021,Google Search,Discount Week,2026.66,20.53,235847,15128,1672,477,2047.19,17992.61,37.72,0.2853,4.29,May
8/16/2022,8,2022,Facebook Ads,Reactivation Campaign,2994.13,150.54,411488,5469,4137,378,3144.67,18834.48,49.83,0.0914,8.32,August
3/14/2023,3,2023,Google Search,Reactivation Campaign,3338.97,124.59,289763,2772,2696,346,3463.56,17376.05,50.22,0.1283,10.01,March
5/9/2023,5,2023,LinkedIn Ads,Holiday Sales,484.43,337.68,338213,10600,3677,388,822.11,5893.49,15.19,0.1055,2.12,May
7/17/2022,7,2022,TikTok,Lead Gen Burst,2768.04,324.18,303039,16904,2001,241,3092.22,6795.13,28.2,0.1204,12.83,July
10/13/2024,10,2024,TikTok,Discount Week,3575.67,304.86,266864,1518,1430,270,3880.53,8645.6,32.02,0.1888,14.37,October
4/5/2021,4,2021,LinkedIn Ads,Discount Week,919.87,27.8,282411,858,2817,498,947.67,2958.07,5.94,0.1768,1.9,April
1/1/2022,1,2022,Email,Lead Gen Burst,3925.1,369.81,147768,6769,3252,219,4294.91,640.99,2.93,0.0673,19.61,January
1/21/2022,1,2022,Referral,Summer Promo,2960.49,175.29,162040,16413,2597,417,3135.78,17408.61,41.75,0.1606,7.52,January
7/13/2022,7,2022,Referral,Discount Week,4765.89,339.23,316508,10641,1495,406,5105.12,11171.75,27.52,0.2716,12.57,July
6/27/2022,6,2022,Email,Holiday Sales,307.87,287.16,417561,5123,1229,176,595.03,12252.71,69.62,0.1432,3.38,June
4/30/2024,4,2024,TikTok,Brand Awareness,1400.1,184.51,52567,8062,2592,387,1584.61,18554.37,47.94,0.1493,4.09,April
4/19/2024,4,2024,TikTok,Brand Awareness,3047.61,84.6,92229,18079,3069,471,3132.21,13369.38,28.39,0.1535,6.65,April
6/30/2023,6,2023,TikTok,Black Friday Push,1553.14,65.32,455823,13942,837,341,1618.46,13878.9,40.7,0.4074,4.75,June
1/24/2021,1,2021,Google Search,Black Friday Push,3600.68,419.13,413601,8299,4697,233,4019.81,15781.98,67.73,0.0496,17.25,January
6/5/2024,6,2024,TikTok,Brand Awareness,3819.13,460.83,477874,17563,2445,151,4279.96,2503.7,16.58,0.0618,28.34,June
6/1/2022,6,2022,Instagram,Brand Awareness,602.33,331.9,461116,15197,4800,452,934.23,7331.21,16.22,0.0942,2.07,June
9/12/2020,9,2020,Facebook Ads,Reactivation Campaign,2617.89,69.65,200316,17787,1651,277,2687.54,19370.52,69.93,0.1678,9.7,September
12/9/2021,12,2021,TikTok,Holiday Sales,2593.56,212.97,197497,817,445,229,2806.53,18474.02,80.67,0.5146,12.26,December
3/25/2021,3,2021,Email,Lead Gen Burst,1909.48,369.89,341662,3945,1534,171,2279.37,17704.69,103.54,0.1115,13.33,March
1/10/2020,1,2020,Facebook Ads,Black Friday Push,4671.33,394.31,83844,19888,2970,223,5065.64,9151.35,41.04,0.0751,22.72,January
4/3/2022,4,2022,Google Search,Reactivation Campaign,4154.78,76.74,164991,10250,2372,213,4231.52,17172.42,80.62,0.0898,19.87,April
3/8/2022,3,2022,Email,Reactivation Campaign,3516.33,20.01,91697,7379,3291,282,3536.34,1158.24,4.11,0.0857,12.54,March
6/19/2023,6,2023,Facebook Ads,Lead Gen Burst,3600.2,361.83,58196,15382,4668,41,3962.03,3140.65,76.6,0.0088,96.63,June
6/28/2023,6,2023,Email,Reactivation Campaign,2362.41,191.17,116600,14671,4336,122,2553.58,8396.56,68.82,0.0281,20.93,June
5/26/2022,5,2022,Google Search,Holiday Sales,4612.87,142.15,101625,11384,1309,227,4755.02,9771.16,43.04,0.1734,20.95,May
10/25/2022,10,2022,Instagram,Brand Awareness,3503.52,26.19,473617,18224,3039,294,3529.71,5417.44,18.43,0.0967,12.01,October
2/16/2023,2,2023,Google Search,Discount Week,3672.01,279.34,394711,935,3693,88,3951.35,7258.24,82.48,0.0238,44.9,February
10/12/2022,10,2022,Google Search,Lead Gen Burst,4322.29,428.55,307899,7784,3978,267,4750.84,3422.97,12.82,0.0671,17.79,October
12/29/2024,12,2024,Email,Brand Awareness,1442.95,479.66,461900,3956,1190,489,1922.61,9884.85,20.21,0.4109,3.93,December
1/8/2021,1,2021,LinkedIn Ads,Brand Awareness,4054.65,291.56,34324,4542,3267,29,4346.21,15918.1,548.9,0.0089,149.87,January
12/24/2022,12,2022,Referral,Summer Promo,1056.68,266.94,342073,9780,2112,495,1323.62,13294.94,26.86,0.2344,2.67,December
5/25/2020,5,2020,TikTok,Lead Gen Burst,1792.18,60.83,395768,2123,1845,247,1853.01,2334.29,9.45,0.1339,7.5,May
8/11/2020,8,2020,TikTok,Reactivation Campaign,1744.49,283.46,52272,16746,4325,316,2027.95,9854.12,31.18,0.0731,6.42,August
6/16/2023,6,2023,Instagram,Discount Week,4894.77,202.39,430069,6319,2752,451,5097.16,14013.4,31.07,0.1639,11.3,June
6/25/2020,6,2020,Instagram,Lead Gen Burst,4297.03,311.42,250264,17244,4682,449,4608.45,10691.93,23.81,0.0959,10.26,June
12/7/2024,12,2024,TikTok,Reactivation Campaign,3535.73,206.59,164996,6891,4269,244,3742.32,7955.18,32.6,0.0572,15.34,December
5/2/2022,5,2022,Referral,Brand Awareness,3662.58,135.34,337606,11005,3138,61,3797.92,12513.91,205.15,0.0194,62.26,May
7/29/2023,7,2023,TikTok,Discount Week,2854.16,65.58,228459,2082,3425,147,2919.74,19379.05,131.83,0.0429,19.86,July
3/3/2020,3,2020,LinkedIn Ads,Reactivation Campaign,4740.74,171.16,155961,9749,1470,174,4911.9,2079.18,11.95,0.1184,28.23,March
5/25/2023,5,2023,Referral,Holiday Sales,2531.67,66.39,237538,12787,4114,433,2598.06,7922.32,18.3,0.1053,6,May
4/6/2022,4,2022,Instagram,Reactivation Campaign,1964.54,104.91,55675,10812,2216,278,2069.45,8250.8,29.68,0.1255,7.44,April
3/5/2022,3,2022,Facebook Ads,Summer Promo,898.87,493.92,74591,7179,2809,334,1392.79,11623.95,34.8,0.1189,4.17,March
11/19/2021,11,2021,Email,Brand Awareness,3952.41,233.17,464406,19139,1548,369,4185.58,3213.06,8.71,0.2384,11.34,November
1/24/2024,1,2024,LinkedIn Ads,Reactivation Campaign,3698.78,275.3,154706,8838,1694,441,3974.08,3697.53,8.38,0.2603,9.01,January
6/21/2024,6,2024,LinkedIn Ads,Black Friday Push,1983.34,439.34,295507,2197,1576,379,2422.68,5850.16,15.44,0.2405,6.39,June
4/14/2020,4,2020,Instagram,Black Friday Push,223.45,497.87,195824,665,4546,142,721.32,19126.23,134.69,0.0312,5.08,April
1/27/2023,1,2023,Instagram,Summer Promo,4211.09,299.7,340148,997,3284,44,4510.79,14735.35,334.89,0.0134,102.52,January
5/25/2021,5,2021,Google Search,Holiday Sales,155.95,409.99,450614,5727,3546,144,565.94,13301.53,92.37,0.0406,3.93,May
1/19/2021,1,2021,LinkedIn Ads,Brand Awareness,3548.13,176.93,230530,7916,4816,353,3725.06,16375.76,46.39,0.0733,10.55,January
2/8/2021,2,2021,Google Search,Lead Gen Burst,4854.26,166.76,303862,2063,3028,333,5021.02,2726.01,8.19,0.11,15.08,February
4/2/2022,4,2022,Google Search,Summer Promo,2244.54,213.3,114627,16924,823,486,2457.84,17214.79,35.42,0.5905,5.06,April
6/1/2021,6,2021,Email,Holiday Sales,1251.37,342.8,214988,18862,4526,497,1594.17,11977.69,24.1,0.1098,3.21,June
4/20/2021,4,2021,Google Search,Lead Gen Burst,3553.87,347.45,290014,5037,1129,396,3901.32,6839.51,17.27,0.3508,9.85,April
12/9/2021,12,2021,Referral,Black Friday Push,4103.93,171.31,38394,8783,4950,55,4275.24,16353.93,297.34,0.0111,77.73,December
7/26/2024,7,2024,TikTok,Black Friday Push,2777.51,83.94,315201,9529,1134,307,2861.45,16090.78,52.41,0.2707,9.32,July
2/9/2022,2,2022,Facebook Ads,Lead Gen Burst,4838.47,323.55,80795,9875,1707,358,5162.02,16945.03,47.33,0.2097,14.42,February
12/31/2023,12,2023,Instagram,Summer Promo,353.18,81.6,343553,2976,2006,423,434.78,2487.25,5.88,0.2109,1.03,December
11/12/2022,11,2022,Referral,Black Friday Push,2573.5,297.68,276160,7332,3883,417,2871.18,19393.35,46.51,0.1074,6.89,November
9/23/2022,9,2022,Facebook Ads,Brand Awareness,3620.42,352.84,43137,15685,4377,161,3973.26,19200.6,119.26,0.0368,24.68,September
5/7/2024,5,2024,LinkedIn Ads,Discount Week,4326.94,356.29,394369,15897,1811,285,4683.23,7277.9,25.54,0.1574,16.43,May
11/7/2021,11,2021,LinkedIn Ads,Reactivation Campaign,978.35,381.67,139925,9540,2952,325,1360.02,1504.7,4.63,0.1101,4.18,November
12/14/2021,12,2021,LinkedIn Ads,Lead Gen Burst,4020.02,438.97,13379,7036,3214,198,4458.99,3507.7,17.72,0.0616,22.52,December
1/21/2024,1,2024,Referral,Lead Gen Burst,2808.26,259.98,410008,6912,2157,159,3068.24,19858.05,124.89,0.0737,19.3,January
3/23/2020,3,2020,Referral,Black Friday Push,2043.11,370.52,122169,12209,4646,80,2413.63,11347.66,141.85,0.0172,30.17,March
3/14/2023,3,2023,Instagram,Summer Promo,745.4,317.2,170439,4473,4210,31,1062.6,7261.11,234.23,0.0074,34.28,March
1/13/2023,1,2023,TikTok,Brand Awareness,4339.95,109.59,150172,10500,549,473,4449.54,5906.41,12.49,0.8616,9.41,January
1/6/2023,1,2023,Google Search,Summer Promo,870.64,32.33,127082,8209,2406,112,902.97,5288.44,47.22,0.0466,8.06,January
4/1/2021,4,2021,LinkedIn Ads,Holiday Sales,1617.96,156.58,376233,2123,4843,46,1774.54,13350.22,290.22,0.0095,38.58,April
1/1/2020,1,2020,Email,Holiday Sales,1521.22,232.66,457672,17135,2369,353,1753.88,8503.88,24.09,0.149,4.97,January
2/20/2020,2,2020,TikTok,Discount Week,4369.93,316.21,12049,10161,1294,205,4686.14,19315.13,94.22,0.1584,22.86,February
11/15/2021,11,2021,Email,Black Friday Push,3396.24,427.98,395002,6875,3770,52,3824.22,13740.09,264.23,0.0138,73.54,November
12/17/2021,12,2021,Instagram,Black Friday Push,4003.74,114.2,464120,10702,1880,138,4117.94,15882.48,115.09,0.0734,29.84,December
11/30/2024,11,2024,Instagram,Black Friday Push,1327.29,80.26,162771,12504,4433,472,1407.55,5996.28,12.7,0.1065,2.98,November
1/9/2024,1,2024,Instagram,Discount Week,3161.88,482.47,385928,8018,4692,74,3644.35,1767.89,23.89,0.0158,49.25,January
3/24/2021,3,2021,Facebook Ads,Holiday Sales,2901.56,71.86,310835,12566,787,41,2973.42,9858.89,240.46,0.0521,72.52,March
5/30/2022,5,2022,Email,Summer Promo,4180.87,249.68,169112,14340,544,479,4430.55,6428.71,13.42,0.8805,9.25,May
5/2/2021,5,2021,TikTok,Discount Week,4539.83,301.07,250527,7826,2787,77,4840.9,4201.25,54.56,0.0276,62.87,May
12/28/2024,12,2024,TikTok,Discount Week,159.57,279.86,225062,8608,2673,387,439.43,19062.31,49.26,0.1448,1.14,December
2/3/2020,2,2020,Referral,Summer Promo,3402.7,61.3,58986,8769,4719,187,3464,8990.97,48.08,0.0396,18.52,February
10/3/2023,10,2023,Referral,Black Friday Push,354,47.37,432978,4936,3942,370,401.37,3659.23,9.89,0.0939,1.08,October
4/4/2020,4,2020,LinkedIn Ads,Brand Awareness,2789.41,70.63,155672,4669,2961,52,2860.04,4133.28,79.49,0.0176,55,April
12/31/2022,12,2022,Referral,Summer Promo,1509.4,301.08,357918,14006,3727,418,1810.48,5758.05,13.78,0.1122,4.33,December
4/23/2024,4,2024,Instagram,Holiday Sales,1603.21,281.29,222849,10395,3872,433,1884.5,19986.46,46.16,0.1118,4.35,April
6/2/2020,6,2020,TikTok,Lead Gen Burst,1829.5,132.2,414026,6925,1838,412,1961.7,5506.63,13.37,0.2242,4.76,June
9/6/2020,9,2020,Email,Lead Gen Burst,3144.33,326.13,217775,10150,2151,467,3470.46,6710.28,14.37,0.2171,7.43,September
11/4/2021,11,2021,Instagram,Reactivation Campaign,1736.84,413.63,481563,7906,2175,87,2150.47,13254.7,152.35,0.04,24.72,November
3/13/2021,3,2021,Facebook Ads,Reactivation Campaign,3690.23,39.96,106315,5451,3396,109,3730.19,6020.44,55.23,0.0321,34.22,March
4/27/2020,4,2020,Referral,Discount Week,2082.18,259.1,320348,3072,1621,480,2341.28,4472.92,9.32,0.2961,4.88,April
2/9/2022,2,2022,Instagram,Lead Gen Burst,434.93,350.87,283229,11725,4622,397,785.8,3341.02,8.42,0.0859,1.98,February
8/22/2023,8,2023,Instagram,Brand Awareness,3940.42,141.11,178926,10962,921,225,4081.53,6391.12,28.4,0.2443,18.14,August
9/24/2020,9,2020,Facebook Ads,Black Friday Push,1500.22,167.73,469013,5788,4817,482,1667.95,2297.13,4.77,0.1001,3.46,September
